molecule_chembl_id,canonical_smiles,pchembl_value,standard_type,standard_relation,assay_type,assay_chembl_id,document_chembl_id
CHEMBL1484261,COc1cccc(-c2cncnc2NCCc2c[nH]c3ccc(OC)cc23)c1,7.00,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1331444,COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@@H]2[C@@H](CC(=O)[C@H]2CC(=O)C(=O)N(C)C)CN1C(=O)c1ccccc1,4.40,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL28,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,5.30,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1356113,COc1ccc(O[C@H]2C=C[C@@H](c3ccccc3)O[C@H]2CO/N=C2/[C@H]3O[C@@H]3[C@@H](O)[C@H]3[C@H]2CCn2c(=O)n(-c4ccccc4)c(=O)n23)cc1,5.70,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1395974,CCNc1ncc2nc(-c3ccccc3)c(=O)n(CCOC)c2n1,4.70,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1496514,CC(C)(C)[C@@]1(O)CCN2C[C@@H]3c4ccccc4CCc4cccc(c43)[C@@H]2C1,4.50,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1366296,Cn1c(=O)c(CCc2ccccc2)nc2cnc(N3CCNCC3)nc21,4.60,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1366297,O=S(=O)(c1ccccc1)N1CCC[C@@]2(CCN(c3cccc(-c4ccccc4)c3)C2)C1,4.90,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1591460,O=S(=O)(c1ccccc1)N1CCC2(CCCN(c3ccccn3)C2)CC1,6.00,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1562657,C#CCN1C(C)=C(C(=O)OC)[C@@H](c2cccc([N+](=O)[O-])c2)C(C(=O)OCC)=C1C,6.50,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1358197,COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N(C)C)n(Cc4cc(F)c(F)c(F)c4)c3C[C@H]2CN1C(=O)c1ccccc1,5.00,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1437138,C[C@@H](C(=O)Nc1ccc2ccccc2c1)[C@@H]1C[C@@]1(C)[C@@H](NC(=O)c1cccnc1)c1ccccc1,5.70,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1607704,CCCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1,4.40,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1523594,COc1cccc(Nc2ncc3ncc(=O)n(C4CC4)c3n2)c1,4.80,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1562610,Cc1ccc(Cl)c(Nc2ccccc2C(=O)[O-])c1Cl.O.[Na+],5.90,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1457043,CC(C)C[C@@H](CC(=O)N[C@@H](CCC(=O)O)CC(=O)O)NC(=O)[C@@H]1CNCC[C@H]1NC(=O)C[C@H](CCCN)NC(=O)C[C@H](CO)NC(=O)[C@@H]1CNCC[C@H]1N,4.60,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1593596,C=CCOCC/C=C1/c2ccccc2C(OC)C1C,7.50,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL243664,COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1,5.90,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1318114,COc1cccc(-c2nccc(NCCc3c[nH]c4ccc(OC)cc34)n2)c1,6.30,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1535635,COc1ncc2nc(C)c(=O)n(CCc3ccccc3)c2n1,4.70,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1562612,N=C(N)SCc1nc(-c2ccc(Cl)cc2)no1,5.40,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1591573,O=C(c1csnn1)N1CCC2(CC1)CCN(c1ccccn1)CC2,4.70,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1552854,CN(C)c1nc(-c2ccc3c(c2)OCO3)nc2ccccc12,6.00,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL164,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,4.90,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1356138,COc1ccc(Oc2ncc3ncc(=O)n(Cc4cccs4)c3n2)cc1,4.80,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL31574,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)ccc12,4.60,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL8145,O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,5.20,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1398319,NS(=O)(=O)c1ccc(/N=N\c2cccnc2O)cc1,5.50,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1413489,COC(=O)[C@H]1C[C@@H]1[C@H](NC(=O)c1cc(C)on1)c1ccccc1,4.50,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1326341,COc1cccc(Nc2ncc3nc(C)c(=O)n(C[C@H]4CCCO4)c3n2)c1,4.40,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1574626,O=C(c1ccco1)N1CCC[C@@]2(CCN(Cc3ccncc3)C2)C1,5.50,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1358122,O=c1c(-c2cccc(Cl)c2)nc2cncnc2n1Cc1ccccc1Cl,5.40,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL117,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,5.30,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL323197,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1CC=C(C)C,5.30,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL315795,Cc1ncsc1CCCl,5.60,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1613347,COc1cccc(Nc2ncc3nc(CCc4ccccc4)c(=O)n(C[C@H]4CCCO4)c3n2)c1,4.90,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1569116,O=C(O)[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO,6.10,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1513824,CO[C@H]1COC(=O)C/C=C\[C@H](C)[C@@H](OC)COC(=O)[C@H](C)COC(=O)C/C=C\[C@@H]1C,5.20,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1496590,COc1cccc(Nc2ncc3nc(-c4cn(C)c5ccccc45)c(=O)n(C[C@H]4CCCO4)c3n2)c1,5.30,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1562791,COc1ccc2[nH]cc(CCNc3cc(-c4ccccc4C(F)(F)F)ncn3)c2c1,6.00,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1356106,C#C[C@]1(O)CC[C@@H]2[C@H]3CCC4=CCCC[C@@H]4[C@@H]3CC[C@@]21C,5.00,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1378758,C(=N\c1ccc2c(c1)Cc1ccccc1-2)\c1ccccn1,5.40,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL2373625,C[C@H]1CCC/C=C/[C@@H]2C[C@H](O)C[C@@H]2[C@H](O)/C=C\C(=O)O1,4.80,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1601506,Cc1cc2c(nc1C)CCCCN2C[C@H](O)CN1CCCc2nc(-c3ccc(Br)cc3)ccc21,5.40,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1356132,Cc1noc(C)c1C(=O)N1CCC[C@@]2(CCN(c3ccccc3)C2)C1,4.70,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL164,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,5.00,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL19612,NCCCCNCCCN,4.90,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL373338,CC(=O)c1c(O)c(C)c(O)c2c1OC1=CC(=O)[C@H](C(C)=O)C(=O)[C@]12C,7.90,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1474468,CN(C)c1ccc(-c2nc(NCc3cccnc3)c3ccccc3n2)cc1,5.80,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1397892,CC(C)[C@@H](CC(=O)N[C@@H]1CCNC[C@H]1C(=O)N[C@H](CC(=O)N[C@@H](CCC(=O)O)CC(=O)O)Cc1ccccc1)NC(=O)C[C@H](CO)NC(=O)[C@@H]1CNCC[C@H]1N,4.60,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1331634,C[C@@H](C(=O)NCCc1c[nH]c2ccccc12)[C@H]1C[C@]1(C)[C@H](NC(=O)OCc1ccccc1)c1ccccc1,6.20,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1418190,COc1ccccc1CN1CC[C@@]2(CCCN(C(=O)c3c(C)noc3C)C2)C1,4.40,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1515874,O=C(c1ccncc1)N1CCC2(CC1)CN(c1ccncc1)C2,4.50,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL495068,COc1ccccc1CNc1ncnc2ccc(-c3cccc(NS(C)(=O)=O)c3)cc12,6.10,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1356262,COc1cccc(Cn2c(=O)c(-c3ccc(F)cc3)nc3cncnc32)c1,5.00,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1565544,COc1ccc2c3c1O[C@H]1C[C@H](O)C=C[C@@]31CCN(C)C2,6.10,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1725279,Oc1c2ccccc2c2c3c(cccc13)N=N2,4.60,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1316213,CCCNC(=O)OC[C@@H]1O[C@H](CCO/N=C(\C)CCC(=O)OC[C@@H]2O[C@H](c3ccccc3)C=C[C@@H]2Oc2ccc(OC)cc2)C=C[C@@H]1Oc1ccc(OC)cc1,5.40,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1445094,COc1ccc(CNc2nc(-c3ccoc3)nc3ccccc23)c(OC)c1,5.90,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL327708,CCCn1c(=O)c2nc(C3CCCC3)[nH]c2n(CCCOC(=O)c2ccc(S(=O)(=O)F)cc2)c1=O,5.50,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL21241,CC(C)(Sc1ccc(CCN(CCCCC2CCCCC2)C(=O)NC2CCCCC2)cc1)C(=O)O,4.50,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1366413,COc1ccc2c(c1)[C@]1(C)CCC[C@](C)(CO)[C@@H]1CC2,5.10,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL428768,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)[C@@H]1c1cccc(Cl)c1Cl,6.60,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1378764,COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N(C)C)n(Cc4ccc(C)c(F)c4F)c3C[C@H]2CN1C(=O)c1ccccc1,5.20,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1367656,Oc1c(C(O)(c2ccccc2)c2ccc3ccccc3c2O)ccc2ccccc12,6.10,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL242172,O=c1c(O)c(-c2cccc(O)c2)oc2ccccc12,4.80,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1496576,COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@H]2c3cc(C(=O)N(C)C)n(CCc4c[nH]c5ccc(OC)cc45)c3C[C@H]2CN1C(=O)c1ccccc1,5.00,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1356292,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@H]3CC[C@H]4C[C@@H]5CC[C@@]4(C)[C@@]3(O5)[C@@H](Br)[C@@H](Br)[C@@]12C,5.60,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1356302,Cc1noc(C)c1C(=O)N1CCC2(CCCN(C(=O)NC(C)C)C2)CC1,4.70,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1562786,COc1ccc(Oc2ncc3nc(-c4ccc(Cl)cc4)c(=O)n(C[C@H]4CCCO4)c3n2)cc1,4.90,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1396010,Cn1cccc1C(=O)N1CCC2(CCCN(c3ccccn3)C2)CC1,4.60,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1554975,CCC12C=C(/C=C/c3ccccc3)C(CC)(C1)C(c1ccccc1)CC2=O,5.80,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL100473,N#CC(=C(/N)Sc1ccccc1N)/C(C#N)=C(/N)Sc1ccccc1N,6.10,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1554976,FC(F)(F)c1ccccc1-c1nc(Nc2ccncc2)c2ccccc2n1,6.10,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1593754,CCCCCC[C@H]1C(=O)O[C@@H](C)[C@H](NC(=O)c2cccc(NC=O)c2O)C(=O)O[C@@H](C)[C@@H]1OC(=O)CC(C)C,4.50,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1484447,CCc1c2c(nc3c(C(C)C)cccc13)-c1cccc(=O)n1C2,4.80,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1437364,O=c1cnc2cnc(Nc3ccccc3)nc2n1CCc1ccccc1,6.60,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1451562,COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N4CCCC4)n(CCN4CCOCC4)c3C[C@H]2CN1C(=O)c1ccccc1,4.50,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1593663,CCNc1ncc2nc(CCc3ccccc3)c(=O)n(-c3ccc(OC)cc3)c2n1,4.80,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1322864,N=c1sc2ccccc2n1CC[S-].c1ccc2c(c1)sc1[n+]2CCS1,5.80,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL149223,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCC(C)CC3)cc2)C1=O,6.50,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1366393,COc1cccc(-c2nc(NCc3ccccc3)c3ccccc3n2)c1,5.90,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1257030,O=C(O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12,4.40,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1356256,COc1ccc(-n2c(=O)c(C)nc3cnc(Nc4ccccc4)nc32)cc1,4.70,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1358297,CC(=O)C1=C(O)[C@@H]2[C@@H]3c4c[nH]c5cccc(c45)C[C@@H]3C(C)(C)N2C1=O,4.50,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1378800,CO[C@@H]1/C=C\O[C@]2(C)Oc3c(C)c(O)c4c(O)c(c(CN5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C[C@@H](C)[C@@H](O)[C@H](C)[C@@H](O)[C@H](C)[C@H](OC(C)=O)[C@@H]1C,5.20,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL10284,CC[C@H](NC(=O)c1c(C)c(-c2ccccc2)nc2ccccc12)c1ccccc1,4.90,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1457332,O=C(c1ccncc1)N1CCC[C@@]2(CCN(C(c3ccccc3)c3ccccc3)C2)C1,5.10,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1523879,Nc1ncn([C@H]2O[C@@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,5.30,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1524001,O=c1c(-c2cccs2)nc2cnc(N3CCOCC3)nc2n1-c1ccccc1,5.00,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1552961,CN1[C@@H]2CC[C@H]1CC(OC(c1ccc(F)cc1)c1ccc(F)cc1)C2,5.30,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1591757,COc1ccc(Oc2ncc3nc(-c4cccs4)c(=O)n(C)c3n2)cc1,5.50,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1356304,CCOC(=O)OCC1C=C[C@H](c2cc(-c3ccccc3)ccc2O)C(c2ccc(C(C)=O)cc2)O1,6.50,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1904453,CC(C)c1ccc(C(c2c(O)oc3ccccc3c2=O)c2c(O)oc3ccccc3c2=O)cc1,5.50,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1457262,C(=C\c1ccccc1)\CN1CCN(CCOC(c2ccccc2)c2ccccc2)CC1,5.30,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1435288,COC(=O)[C@@H]1CC[C@H](C)[C@@H](c2ccc(C)cc2)N1C(=O)c1ccc(/C=N\OC[C@@H](O)COCc2ccco2)cc1,5.40,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1515867,COCCn1c(=O)c(-c2cc(F)cc(F)c2)nc2cnc(N3CCN(C)CC3)nc21,4.40,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1457317,COc1cccc(Cn2c(=O)c(-c3ccc(F)cc3)nc3cnc(OC)nc32)c1,4.70,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1513940,COc1ccc2c3c([nH]c2c1)[C@@H]1C[C@@H]2[C@@H](C[C@H](O)[C@H](OC)[C@H]2C(=O)O)CN1CC3,8.60,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1358247,NCC(O)CN.Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,5.60,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1396090,O=C(c1ccco1)N1CCC2(CC1)CN(c1ccccc1)C2,4.60,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1398608,Cc1cc(SCC(=O)c2ccc(Br)cc2)cc(C)[o+]1,5.60,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1491009,Oc1c(Cl)cc(CN(Cc2cc(Cl)c(O)c(Cl)c2)C2CCCCC2)cc1Cl,5.40,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1318278,Cn1cccc1C(=O)N1CCC2(CCCN(C(=O)Nc3cccc(C#N)c3)C2)CC1,4.60,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1487205,O=C1NC(=S)NC(=O)C1=Cc1cccc2cc3ccccc3cc12,5.50,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL51085,O=c1c2ccccc2[se]n1-c1ccccc1,7.10,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1201155,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1.O=C(O)CCC(=O)O,4.90,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL45281,CCCN(CC1CC1)c1nc(C)nc(Nc2c(Cl)cc(Cl)cc2Cl)c1Cl,4.50,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL186872,O=C1C2CCN(CC2)C1(CO)CO,7.20,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL105672,CO/C(O)=C1\C(C)=NC(C)=C([N+](=O)[O-])[C@@H]1c1ccccc1C(F)(F)F,6.80,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1552953,C/C(CCC(=O)OC[C@@H]1O[C@H](C#Cc2ccccc2)C=C[C@@H]1Oc1ccc(C)cc1)=N/O[C@@H](C)CN1CCCc2nc(C)c(C)cc21,5.60,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1554936,COc1ccc(O[C@H]2C=C[C@@H](c3ccccc3)O[C@H]2COC(=O)N2CCCCC2)cc1,5.60,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1496744,O=c1c(-c2cc(F)cc(F)c2)nc2cncnc2n1Cc1ccc(F)cc1,5.50,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1563032,COc1ccc(-c2nc3cnc(Oc4ccccc4)nc3n(C3CC3)c2=O)cc1,5.50,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL258767,C[C@@H](NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1)c1ccccc1,6.30,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1591731,C=C[C@@]1(C)CC(=O)[C@@]2(O)[C@@]3(C)[C@@H](O)CCC(C)(C)[C@@H]3[C@H](OC(=O)CCN(C)C)[C@H](OC(C)=O)[C@@]2(C)O1,6.90,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1412477,O=c1c2ccccc2c2ccccc2c(=O)n1-c1cc2c3ccccc3ccc2c2ccccc12,6.50,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1514016,COCCn1c(=O)c(-c2ccccc2)nc2cnc(OCc3ccccc3)nc21,4.90,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1476586,CC(C)[C@@]1(NC(=O)[C@@H]2C[C@H]3c4cccc5[nH]cc(c45)C[C@@H]3N(C)C2)O[C@@]2(O)[C@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O.CS(=O)(=O)O,5.20,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1406082,CN(C)c1nc(-c2ccccc2C(F)(F)F)nc2ccccc12,6.00,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL472,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,5.10,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1457499,CN1CCc2nc(-c3ccccc3)c(-c3ccccc3)cc2C1,5.40,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1563066,Cc1cccc(CNc2ccnc(-c3ccccc3CN(C)C)n2)c1,6.80,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL243676,O=c1c(O)c(-c2ccc(O)cc2)oc2ccc(O)cc12,5.00,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1476511,COc1ccc(NC(=O)N2CCCC3(CCN(S(=O)(=O)c4ccccc4)CC3)C2)cc1,4.70,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL376897,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,4.40,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1523959,N#CCCn1c(=O)c(-c2ccc(F)cc2)nc2cnc(N3CCNCC3)nc21,5.20,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1398066,CCCC[C@@H]1C[C@H]1C(NC(=O)c1ccccc1)c1ccccc1,5.10,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1445578,COc1ccc(Oc2ncc3nc(-c4ccc(Cl)cc4)c(=O)n(CCC#N)c3n2)cc1,5.10,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1437325,O=C(Oc1ccccc1)N1CCC2(CCCN(c3ncccn3)C2)CC1,4.90,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1593751,CC1CCC2C(=O)N3C(CCC(C)[C@@H]3c3cccc(N4CCOCC4)c3)C(=O)N2C1c1cccc(Br)c1,5.60,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1490869,COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N4CCCC4)n(CCO)c3C[C@H]2CN1C(=O)c1ccccc1,4.90,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1554982,COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N(C)C)n(Cc4ccc(C)o4)c3C[C@H]2CN1C(=O)c1ccccc1,4.80,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1554888,COc1ccc2[nH]cc(CCNc3ccnc(-c4cccc(NS(C)(=O)=O)c4)n3)c2c1,6.90,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1437263,COCCn1c(=O)c(CCc2ccccc2)nc2cnc(Nc3cccc(OC)c3)nc21,5.90,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1445440,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CN1CCN(c3cc(N4CCCC4)nc(N4CCCC4)n3)CC1)O2,4.60,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1366766,CCCNC(=O)OC[C@@H]1O[C@H](CCO/N=C2\c3cc(OC)ccc3O[C@H](c3cccc(OC)c3)[C@H]2O)C=C[C@@H]1Oc1ccc(OC)cc1,5.20,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1270168,Nc1nc(SCc2ccccc2)c2ncn(Cc3ccccc3)c2n1,5.50,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL18132,O=C(O)c1ccccc1Nc1cccc(OCc2ccc3ccccc3n2)c1,5.10,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL29097,CC(C)c1ccc2c(c1)c(SC(C)(C)C)c(CC(C)(C)C(=O)O)n2Cc1ccc(Cl)cc1,4.90,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1366754,O=C(Oc1ccccc1)N1CCC2(CCN(Cc3ccncc3)CC2)CC1,5.40,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1574964,,5.80,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL18428,CCCCC[C@H](O)c1cccc(OCc2ccc3ccccc3n2)c1,4.50,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1396108,COc1cccc(Cn2c(=O)cnc3cnc(Oc4ccccc4)nc32)c1,5.00,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1393893,Cc1ccc(S(=O)(=O)OCC2CN3C(CCC(C)C3c3ccc(Br)cc3)C(=O)O2)cc1,5.60,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1528688,NCCNC(=S)S,5.20,Potency,=,A,CHEMBL1614027,CHEMBL1201862
CHEMBL1457544,COc1ccc(-n2c(=O)c(C)nc3cnc(Nc4cccc(OC)c4)nc32)cc1,4.40,Potency,=,A,CHEMBL1614027,CHEMBL1201862
