PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Phenotype-Replicate_1,Potency-Replicate_1,Efficacy-Replicate_1,Analysis Comment-Replicate_1,Activity_Score-Replicate_1,Curve_Description-Replicate_1,Fit_LogAC50-Replicate_1,Fit_HillSlope-Replicate_1,Fit_R2-Replicate_1,Fit_InfiniteActivity-Replicate_1,Fit_ZeroActivity-Replicate_1,Fit_CurveClass-Replicate_1,Excluded_Points-Replicate_1,Max_Response-Replicate_1,Activity at 0.0000073560 uM-Replicate_1,Activity at 0.0000367800 uM-Replicate_1,Activity at 0.0000735600 uM-Replicate_1,Activity at 0.0001677464 uM-Replicate_1,Activity at 0.0003678000 uM-Replicate_1,Activity at 0.0007362988 uM-Replicate_1,Activity at 0.00153 uM-Replicate_1,Activity at 0.00368 uM-Replicate_1,Activity at 0.00723 uM-Replicate_1,Activity at 0.00914 uM-Replicate_1,Activity at 0.018 uM-Replicate_1,Activity at 0.039 uM-Replicate_1,Activity at 0.092 uM-Replicate_1,Activity at 0.191 uM-Replicate_1,Activity at 0.460 uM-Replicate_1,Activity at 0.910 uM-Replicate_1,Activity at 1.182 uM-Replicate_1,Activity at 2.302 uM-Replicate_1,Activity at 4.834 uM-Replicate_1,Activity at 11.49 uM-Replicate_1,Activity at 23.94 uM-Replicate_1,Activity at 57.45 uM-Replicate_1,Activity at 115.4 uM-Replicate_1,Activity at 193.5 uM-Replicate_1,Activity at 288.3 uM-Replicate_1,Compound QC-Replicate_1,Phenotype-Replicate_2,Potency-Replicate_2,Efficacy-Replicate_2,Analysis Comment-Replicate_2,Activity_Score-Replicate_2,Curve_Description-Replicate_2,Fit_LogAC50-Replicate_2,Fit_HillSlope-Replicate_2,Fit_R2-Replicate_2,Fit_InfiniteActivity-Replicate_2,Fit_ZeroActivity-Replicate_2,Fit_CurveClass-Replicate_2,Excluded_Points-Replicate_2,Max_Response-Replicate_2,Activity at 0.0000073560 uM-Replicate_2,Activity at 0.0000367800 uM-Replicate_2,Activity at 0.0000735600 uM-Replicate_2,Activity at 0.0001677464 uM-Replicate_2,Activity at 0.0003678000 uM-Replicate_2,Activity at 0.0007362988 uM-Replicate_2,Activity at 0.00153 uM-Replicate_2,Activity at 0.00368 uM-Replicate_2,Activity at 0.00723 uM-Replicate_2,Activity at 0.00914 uM-Replicate_2,Activity at 0.018 uM-Replicate_2,Activity at 0.039 uM-Replicate_2,Activity at 0.092 uM-Replicate_2,Activity at 0.191 uM-Replicate_2,Activity at 0.460 uM-Replicate_2,Activity at 0.910 uM-Replicate_2,Activity at 1.182 uM-Replicate_2,Activity at 2.302 uM-Replicate_2,Activity at 4.834 uM-Replicate_2,Activity at 11.49 uM-Replicate_2,Activity at 23.94 uM-Replicate_2,Activity at 57.45 uM-Replicate_2,Activity at 115.4 uM-Replicate_2,Activity at 193.5 uM-Replicate_2,Activity at 288.3 uM-Replicate_2,Phenotype-Replicate_3,Potency-Replicate_3,Efficacy-Replicate_3,Analysis Comment-Replicate_3,Activity_Score-Replicate_3,Curve_Description-Replicate_3,Fit_LogAC50-Replicate_3,Fit_HillSlope-Replicate_3,Fit_R2-Replicate_3,Fit_InfiniteActivity-Replicate_3,Fit_ZeroActivity-Replicate_3,Fit_CurveClass-Replicate_3,Excluded_Points-Replicate_3,Max_Response-Replicate_3,Activity at 0.0000073560 uM-Replicate_3,Activity at 0.0000367800 uM-Replicate_3,Activity at 0.0000735600 uM-Replicate_3,Activity at 0.0001677464 uM-Replicate_3,Activity at 0.0003678000 uM-Replicate_3,Activity at 0.0007362988 uM-Replicate_3,Activity at 0.00153 uM-Replicate_3,Activity at 0.00368 uM-Replicate_3,Activity at 0.00723 uM-Replicate_3,Activity at 0.00914 uM-Replicate_3,Activity at 0.018 uM-Replicate_3,Activity at 0.039 uM-Replicate_3,Activity at 0.092 uM-Replicate_3,Activity at 0.191 uM-Replicate_3,Activity at 0.460 uM-Replicate_3,Activity at 0.910 uM-Replicate_3,Activity at 1.182 uM-Replicate_3,Activity at 2.302 uM-Replicate_3,Activity at 4.834 uM-Replicate_3,Activity at 11.49 uM-Replicate_3,Activity at 23.94 uM-Replicate_3,Activity at 57.45 uM-Replicate_3,Activity at 115.4 uM-Replicate_3,Activity at 193.5 uM-Replicate_3,Activity at 288.3 uM-Replicate_3,Phenotype-Replicate_4,Potency-Replicate_4,Efficacy-Replicate_4,Analysis Comment-Replicate_4,Activity_Score-Replicate_4,Curve_Description-Replicate_4,Fit_LogAC50-Replicate_4,Fit_HillSlope-Replicate_4,Fit_R2-Replicate_4,Fit_InfiniteActivity-Replicate_4,Fit_ZeroActivity-Replicate_4,Fit_CurveClass-Replicate_4,Excluded_Points-Replicate_4,Max_Response-Replicate_4,Activity at 0.0000073560 uM-Replicate_4,Activity at 0.0000367800 uM-Replicate_4,Activity at 0.0000735600 uM-Replicate_4,Activity at 0.0001677464 uM-Replicate_4,Activity at 0.0003678000 uM-Replicate_4,Activity at 0.0007362988 uM-Replicate_4,Activity at 0.00153 uM-Replicate_4,Activity at 0.00368 uM-Replicate_4,Activity at 0.00723 uM-Replicate_4,Activity at 0.00914 uM-Replicate_4,Activity at 0.018 uM-Replicate_4,Activity at 0.039 uM-Replicate_4,Activity at 0.092 uM-Replicate_4,Activity at 0.191 uM-Replicate_4,Activity at 0.460 uM-Replicate_4,Activity at 0.910 uM-Replicate_4,Activity at 1.182 uM-Replicate_4,Activity at 2.302 uM-Replicate_4,Activity at 4.834 uM-Replicate_4,Activity at 11.49 uM-Replicate_4,Activity at 23.94 uM-Replicate_4,Activity at 57.45 uM-Replicate_4,Activity at 115.4 uM-Replicate_4,Activity at 193.5 uM-Replicate_4,Activity at 288.3 uM-Replicate_4,Phenotype-Replicate_5,Potency-Replicate_5,Efficacy-Replicate_5,Analysis Comment-Replicate_5,Activity_Score-Replicate_5,Curve_Description-Replicate_5,Fit_LogAC50-Replicate_5,Fit_HillSlope-Replicate_5,Fit_R2-Replicate_5,Fit_InfiniteActivity-Replicate_5,Fit_ZeroActivity-Replicate_5,Fit_CurveClass-Replicate_5,Excluded_Points-Replicate_5,Max_Response-Replicate_5,Activity at 0.0000073560 uM-Replicate_5,Activity at 0.0000367800 uM-Replicate_5,Activity at 0.0000735600 uM-Replicate_5,Activity at 0.0001677464 uM-Replicate_5,Activity at 0.0003678000 uM-Replicate_5,Activity at 0.0007362988 uM-Replicate_5,Activity at 0.00153 uM-Replicate_5,Activity at 0.00368 uM-Replicate_5,Activity at 0.00723 uM-Replicate_5,Activity at 0.00914 uM-Replicate_5,Activity at 0.018 uM-Replicate_5,Activity at 0.039 uM-Replicate_5,Activity at 0.092 uM-Replicate_5,Activity at 0.191 uM-Replicate_5,Activity at 0.460 uM-Replicate_5,Activity at 0.910 uM-Replicate_5,Activity at 1.182 uM-Replicate_5,Activity at 2.302 uM-Replicate_5,Activity at 4.834 uM-Replicate_5,Activity at 11.49 uM-Replicate_5,Activity at 23.94 uM-Replicate_5,Activity at 57.45 uM-Replicate_5,Activity at 115.4 uM-Replicate_5,Activity at 193.5 uM-Replicate_5,Activity at 288.3 uM-Replicate_5
1501,170465764,134669,C(CO)CSC[C@@H](C(=O)O)N,Inactive,0,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00164556-02/230595284,,Inactive,,,,0,,-5.3713,4.9549,0.5792,14.5,1.2185,4,0 0 0 0 0 0 0 1,2.2517,,,,,-0.2275,,-0.5453,,,2.1439,,-2.7346,,8.4474,,,-0.1385,,12.145,,2.2517,,,,,QC'd by Sequoia,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1502,170465765,8246,CN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C.[Br-],Inactive,0,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00015730-11/230598594,,Inactive,,,,0,,-5.01,4.5045,0.8384,-1.756,8.5,4,0 0 0 0 0 0 0 0,-1.88,,,,,,10.6477,,9.5779,,,8.3339,,5.526,,6.1724,,,9.9324,,1.6352,,-1.88,,,,QC'd by Enzo,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1503,170465766,5143,C1=CC=C2C(=C1)C(=O)NS2(=O)=O,Inactive,0,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00094918-07/230595515,,Inactive,,,,0,,-5.31,0.7,0.9862,15,-1.9951,4,0 0 0 0 0 0 0 0,13.0134,,,,,,-0.8522,,-2.9126,,,-1.4454,,-0.7877,,0.5468,,,4.1444,,8.4608,,13.0134,,,,QC'd by Vitas,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1504,170465767,4831,CCN1C=C(C(=O)C2=CN=C(N=C21)N3CCNCC3)C(=O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00016866-11/230595594,,Inactive,,,,0,,-5.36,4.9549,0.9242,10,-0.4148,4,0 0 0 0 0 0 0 0,10.1234,,,,,,1.35,,0.6585,,,-0.2613,,-1.6905,,-3.2623,,,0.0104,,10.1615,,10.1234,,,,QC'd by Microsource,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1505,170465768,5332,COC1=NC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N,Inactive,0,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00016572-12/230596230,,Inactive,,,,0,,,,,0,0,4,,7.2877,,,,,,-1.8407,,0.2865,,,-0.0575,,-0.3133,,1.94,,,1.8483,,6.3783,,7.2877,,,,QC'd by Microsource,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1506,170465769,92965,CC1=CC=C(C=C1)C(=O)C(C)CN2CCCCC2.Cl,Active,85,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00178060-03/230595502,,Inhibitor,1.7377,82.4436,,85,Complete curve; high efficacy,-5.76,1.4163,0.9917,-84.8398,-2.3961,-1.1,0 0 0 0 0 0 0 0,-82.2591,,,,,,-8.5098,,-0.6125,,,1.7023,,-1.1851,,-14.7644,,,-51.657,,-82.0569,,-82.2591,,,,QC'd by Microsource,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1507,170465770,5531,CCN(CC)C1=CC(=NC2=NC=NN12)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00016715-04/230595983,,Inactive,,,,0,,,,,0,0,4,,1.6947,,,,,,4.0051,,-0.6598,,,-1.029,,5.8666,,2.3147,,,-0.9026,,4.2406,,1.6947,,,,QC'd by Prestwick Chemical; Inc.,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1508,170465772,5536,CCOC1=CC(=C(C=C1C(=O)CCC(=O)O)OCC)OCC,Inactive,0,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00167448-02/230598478,,Inactive,,,,0,,,,,0,0,4,,3.3745,,,,,,2.0728,,3.2932,,,2.8318,,-1.4152,,-1.4685,,,2.8492,,3.5353,,3.3745,,,,QC'd by Bosche,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509,170465773,3091,CCCCN(CCN(CCCC)C(=O)N1CCOCC1)C(=O)N2CCOCC2,Inactive,0,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00249916-01/230595535,,Inactive,,,,0,,,,,0,0,4,,5.1711,,,,,,-0.5727,,-0.1284,,,1.161,,2.0618,,4.1295,,,2.256,,7.7289,,5.1711,,,,QC'd by GVK,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1510,170465774,4922,CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)C1=CC=CC=C1,Inactive,0,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00015623-10/230595862,,Inactive,,,,0,,,,,0,0,4,,8.107,,,,,,1.9791,,1.2265,,,0.6124,,2.2512,,-0.4797,,,1.2917,,4.8523,,8.107,,,,QC'd by Microsource,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1511,170465775,3282,CCOC1=CC=CC=C1C(=O)N,Inactive,0,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00091616-03/230598328,,Inactive,,,,0,,-5.31,4.9549,0.5887,-6.8556,1.5,4,0 0 0 0 0 0 0 0,-4.7766,,,,,,2.7865,,5.6455,,,-4.6954,,2.687,,-0.1394,,,3.6743,,-9.0463,,-4.7766,,,,QC'd by Specs,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1512,170465776,9324,CC(=O)[C@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C=C(C4=CC(=O)CC[C@]34C)Cl)C)OC(=O)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00022680-05/230595811,,Inactive,,,,0,,-4.41,2.7868,0.51,-21.4177,-2,4,0 0 0 0 0 0 0 0,-16.5981,,,,,,1.075,,0.6672,,,-2.3642,,-9.5398,,-9.8631,,,2.0618,,-2.6733,,-16.5981,,,,QC'd by Prestwick,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1513,170465777,6917773,CC1=C(OC(=O)O1)COC(=O)[C@H]2C(S[C@H]3N2C(=O)[C@H]3NC(=O)[C@@H](C4=CC=CC=C4)N)(C)C.Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00253577-01/230598030,,Inactive,,,,0,,,,,0,0,4,,-5.6284,,,,,,-3.93,,-3.9634,,,-4.6241,,-2.0488,,-4.7677,,,-2.6271,,2.2471,,-5.6284,,,,QC'd by GVK,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514,170465778,5359371,C=CCN1CC[C@]23CCCC[C@H]2[C@H]1CC4=C3C=C(C=C4)O,Active,87,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00162247-06/230595611,,Inhibitor,1.0964,90.9777,,87,Complete curve; high efficacy,-5.96,1.2221,0.9961,-89.5997,1.378,-1.1,0 0 0 0 0 0 0 0,-86.073,,,,,,1.5499,,0.0419,,,1.799,,-1.2312,,-23.6739,,,-60.7658,,-89.4208,,-86.073,,,,QC'd by SIGMA,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1515,170465779,65453,C[C@@]1(CO[C@@H]([C@@H]([C@H]1NC)O)O[C@H]2[C@@H](C[C@@H]([C@H]([C@H]2O)O[C@@H]3[C@@H](CC=C(O3)CN)N)N)N)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00263839-02/230598819,,Inactive,,,,0,,,,,0,0,4,,3.949,,,,,,4.6653,,4.6499,,,5.0451,,1.2177,,5.9494,,,5.1522,,1.4246,,3.949,,,,QC'd by Microsource,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1516,170465780,27990,CC1=C(C(=C(C2=C1O[C@](CC2)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C)OC(=O)C3=CN=CC=C3)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00164499-03/230595395,,Inactive,,,,0,,-5.76,0.4,0.6531,5.5,-3.0353,4,0 0 0 0 0 0 0 0,4.1546,,,,,,-0.4556,,-5.8627,,,-0.5467,,-0.6013,,0.913,,,0.3423,,2.5152,,4.1546,,,,QC'd by Labotest,Inactive,,,,0,,-4.4213,4.9549,0.9534,-15.0995,2,4,0 0 0 0 0 0 0,-12.9996,,,,,,0.6757,,0.9699,,,3.9937,,1.9088,,1.1992,,,3.3792,,-12.9996,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1517,170465781,5702285,CC(C)(C)NCC(C1=CC=CC=C1Cl)O.Cl,Active,41,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00016034-05/230595261,,Inhibitor,12.3018,56.552,,41,Partial curve; partial efficacy,-4.91,2.7868,0.9879,-57.7591,-1.2071,-2.2,0 0 0 0 0 0 0 0,-56.3676,,,,,,0.1781,,-0.8846,,,0.1461,,-0.8288,,-6.0361,,,0.7036,,-28.3892,,-56.3676,,,,QC'd by Microsource,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1518,170465782,19604,CCOC(=O)NNC1=NN=CC2=CC=CC=C21.Cl,Inconclusive,10,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00016640-06/230596434,,Inhibitor,43.6486,32.396,,10,Partial curve; partial efficacy; poor fit,-4.36,4.4495,0.9759,-32.896,-0.5,-2.4,0 0 0 0 0 0 0 0,-25.7466,,,,,,-0.5572,,-2.1059,,,-2.9436,,-0.218,,1.4902,,,0.2975,,0.0822,,-25.7466,,,,QC'd by Microsource,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1519,170465783,34001,C1CC(CCC1CN)C(=O)OC2=CC=C(C=C2)CCC(=O)O.Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00164584-03/230599353,,Inactive,,,,0,,,,,0,0,4,,0.0961,,,,,,0.8086,,3.8078,,,6.0651,,1.5618,,4.8004,,,0.3224,,0.8611,,0.0961,,,,QC'd by Sequoia,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1520,170465784,5284360,CN(C)C(=O)COC(=O)CC1=CC=C(C=C1)OC(=O)C2=CC=C(C=C2)N=C(N)N.CS(=O)(=O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00167526-02/230598122,,Inactive,,,,0,,,,,0,0,4,,1.4734,,,,,,0.2957,,1.4766,,,-1.0086,,-0.6345,,3.7193,,,3.4318,,-1.9735,,1.4734,,,,QC'd by Sequoia,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1521,170465785,2793,C1CCN(CC1)C2(CCN(CC2)CCCN3C4=CC=CC=C4CCC5=C3C=C(C=C5)Cl)C(=O)N,Active,85,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00253595-01/230595714,,Inhibitor,2.4545,80.4542,,85,Complete curve; high efficacy,-5.61,1.8265,0.9985,-84.4224,-3.9682,-1.1,0 0 0 0 0 0 0 0,-83.2687,,,,,,-6.3186,,-3.1466,,,-4.342,,-2.4012,,-7.7571,,,-43.2794,,-80.6543,,-83.2687,,,,QC'd by GVK,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1522,170465786,3627,CN1CCCN(CC1)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,Active,94,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00018271-07/230598144,,Inhibitor,0.0776,113.538,,94,Complete curve; high efficacy,-7.11,1.1,0.9825,-105.809,7.7288,-1.1,0 0 0 0 0 0 0 0,-111.613,,,,,,0.1485,,7.2917,,,-4.9913,,-62.2631,,-81.1604,,,-101.654,,-106.75,,-111.613,,,,QC'd by Enzo,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1523,170465787,2816,C1COC2(N1CC(=O)NC3=C2C=C(C=C3)Cl)C4=CC=CC=C4Cl,Inconclusive,21,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00249917-01/230596180,,Inhibitor,12.3018,65.1862,,21,Partial curve; partial efficacy,-4.91,0.8,0.9919,-63.3448,1.8415,-2.2,0 0 0 0 0 0 0 0,-49.1248,,,,,,4.0457,,0.7238,,,0.2463,,1.6247,,-1.7776,,,-14.1728,,-27.8046,,-49.1248,,,,QC'd by GVK,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1524,170465788,5356,C1CCS(=O)(=O)N(C1)C2=CC=C(C=C2)S(=O)(=O)N,Inactive,0,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00249907-01/230598767,,Inactive,,,,0,,-5.81,3.5117,0.7073,8.5,0.9863,4,0 0 0 0 0 0 0 0,8.7759,,,,,,1.7529,,4.7136,,,1.5962,,-3.7614,,-0.2304,,,7.0556,,7.8679,,8.7759,,,,QC'd by GVK,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1525,170465789,4476,C1=CC(=CN=C1)C(=O)OCC(COC(=O)C2=CN=CC=C2)(COC(=O)C3=CN=CC=C3)COC(=O)C4=CN=CC=C4,Inactive,0,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00185747-02/230596212,,Inactive,,,,0,,,,,0,0,4,,0.326,,,,,,-3.7122,,-3.9121,,,-7.1739,,-3.9231,,-5.8099,,,-5.5003,,-0.0997,,0.326,,,,QC'd by Kemprotec,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
