molecule_chembl_id,canonical_smiles,pchembl_value,standard_type,standard_relation,assay_type,assay_chembl_id,document_chembl_id
CHEMBL152968,Cc1nc2cc(OC[C@H](O)CN3CCN(CC(=O)Nc4cccc(-c5ccccc5)c4)CC3)ccc2s1,5.22,IC50,=,A,CHEMBL666153,CHEMBL1148425
CHEMBL292759,COc1ccc(NS(=O)(=O)c2ccc(Br)cc2)cc1N1CCN(C)CC1,5.00,IC50,=,A,CHEMBL666250,CHEMBL1132410
CHEMBL153741,Cc1nc2cc(OC[C@H](O)CN3CCN(CC(=O)Nc4ccc(-c5ccccc5)cc4)CC3)ccc2s1,4.51,IC50,=,A,CHEMBL666153,CHEMBL1148425
CHEMBL542139,COc1ccc(NS(=O)(=O)c2sc3ccc(Cl)cc3c2C)cc1N1CCNCC1.Cl,4.18,IC50,=,A,CHEMBL666250,CHEMBL1132410
CHEMBL276140,CSc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cccnc1)CC2,7.89,IC50,=,A,CHEMBL663693,CHEMBL1130195
CHEMBL297784,Cn1ccc2cc3c(cc21)CCN3C(=O)Nc1cccnc1,7.30,IC50,=,A,CHEMBL663693,CHEMBL1130195
CHEMBL112532,CCCCOc1ccc(-n2ccnc2)cc1,8.15,IC50,=,A,CHEMBL666159,CHEMBL1145921
CHEMBL422858,CCCCOc1ccc(-c2cc(C)no2)cc1,4.85,IC50,=,A,CHEMBL666159,CHEMBL1145921
CHEMBL150681,CCCCOc1ccc(-c2ccno2)cc1,5.49,IC50,=,A,CHEMBL666159,CHEMBL1145921
CHEMBL151449,CCCCOc1cccc(-c2ccno2)c1,6.24,IC50,=,A,CHEMBL666159,CHEMBL1145921
CHEMBL345544,CCCCOc1ccc(-n2cncn2)cc1,6.55,IC50,=,A,CHEMBL666159,CHEMBL1145921
CHEMBL359116,CCCCOc1ccc(-c2cc[nH]c2)cc1,5.23,IC50,=,A,CHEMBL666159,CHEMBL1145921
CHEMBL347303,CCCCOc1ccc(-c2cc[n+](C)[nH]2)cc1,5.06,IC50,=,A,CHEMBL666159,CHEMBL1145921
CHEMBL150799,CCCCOc1ccccc1-c1ccno1,6.92,IC50,=,A,CHEMBL666159,CHEMBL1145921
CHEMBL358214,CCCCOc1ccc(-n2ccnc2C)cc1,5.09,IC50,=,A,CHEMBL666159,CHEMBL1145921
CHEMBL151037,CCCCOc1ccc(-c2ccnn2C)cc1,4.16,IC50,=,A,CHEMBL666159,CHEMBL1145921
CHEMBL348263,CCCCOc1ccc(N/C=N\O)cc1,5.00,IC50,=,A,CHEMBL666159,CHEMBL1145921
CHEMBL151354,CCCCOc1ccc(-c2ccns2)cc1,5.90,IC50,=,A,CHEMBL666159,CHEMBL1145921
CHEMBL433737,CCCCOc1ccc(-c2ccon2)cc1,5.59,IC50,=,A,CHEMBL666159,CHEMBL1145921
CHEMBL149750,CCCCOc1ccc(-c2cc[nH]n2)cc1,5.25,IC50,=,A,CHEMBL666159,CHEMBL1145921
CHEMBL267865,CCCCc1ccc(/N=C/NO)c(C)c1,6.34,IC50,=,A,CHEMBL666159,CHEMBL1145921
CHEMBL356594,CCCCOc1ccc(-c2cc(C)[nH]n2)cc1,4.68,IC50,=,A,CHEMBL666159,CHEMBL1145921
CHEMBL150653,CCCCOc1ccc(-c2ccccn2)cc1,6.31,IC50,=,A,CHEMBL666159,CHEMBL1145921
CHEMBL151170,CCCCOc1ccc(-c2c[nH]cn2)cc1,5.96,IC50,=,A,CHEMBL666159,CHEMBL1145921
CHEMBL150999,CCCCOc1ccc(-c2ncc[nH]2)cc1,4.59,IC50,=,A,CHEMBL666159,CHEMBL1145921
CHEMBL151207,CCCCOc1ccc(-n2cnc(C)c2)cc1,6.41,IC50,=,A,CHEMBL666159,CHEMBL1145921
CHEMBL273921,O=C1c2ccccc2CCCN1CCN1CCC(n2c(O)nc3cc(F)ccc32)CC1,4.21,IC50,=,A,CHEMBL884364,CHEMBL1136643
CHEMBL10921,CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1cc(Cc2cnn(C)c2)c(=O)nc1SCc1ccc(F)cc1,4.00,IC50,=,A,CHEMBL659094,CHEMBL1135959
CHEMBL314445,COc1cc(OC)c2nc3n(c(=O)c2c1)CCc1c-3[nH]c2ccccc12,7.39,IC50,=,A,CHEMBL663694,CHEMBL1136132
CHEMBL314132,COc1cccc2c(=O)n3c(nc12)-c1[nH]c2ccccc2c1CC3,7.96,IC50,=,A,CHEMBL663694,CHEMBL1136132
CHEMBL312149,COc1ccc2c3c([nH]c2c1)-c1nc2ccccc2c(=O)n1CC3,5.70,IC50,=,A,CHEMBL663694,CHEMBL1136132
CHEMBL85106,O=c1c2cc(Cl)ccc2nc2n1CCc1c-2[nH]c2ccccc12,7.54,IC50,=,A,CHEMBL663694,CHEMBL1136132
CHEMBL85960,O=c1c2cc(Br)ccc2nc2n1CCc1c-2[nH]c2ccccc12,5.82,IC50,=,A,CHEMBL663694,CHEMBL1136132
CHEMBL486598,CN1c2ccccc2C(=O)N2CCc3c([nH]c4ccccc34)[C@@H]21,4.79,IC50,=,A,CHEMBL663694,CHEMBL1136132
CHEMBL81923,C[n+]1c2n(c(=O)c3ccccc31)CCc1c-2[nH]c2ccccc12,5.25,IC50,=,A,CHEMBL663694,CHEMBL1136132
CHEMBL85740,COc1ccc2c(=O)n3c(nc2c1OC)-c1[nH]c2ccccc2c1CC3,7.54,IC50,=,A,CHEMBL663694,CHEMBL1136132
CHEMBL86022,COc1ccc2nc3n(c(=O)c2c1OC)CCc1c-3[nH]c2ccccc12,5.76,IC50,=,A,CHEMBL663694,CHEMBL1136132
CHEMBL413956,Oc1c2ccccc2nc2c3nc4ccccc4c-3ccn12,7.52,IC50,=,A,CHEMBL663694,CHEMBL1136132
CHEMBL85826,COc1ccc2[nH]c3c(c2c1)CCn1c-3nc2ccccc2c1=O,5.54,IC50,=,A,CHEMBL663694,CHEMBL1136132
CHEMBL312848,COc1ccc2nc3n(c(=O)c2c1)CCc1c-3[nH]c2ccccc12,6.55,IC50,=,A,CHEMBL663694,CHEMBL1136132
CHEMBL85139,O=c1c2ccccc2nc2n1CCc1c-2[nH]c2ccccc12,7.66,IC50,=,A,CHEMBL663694,CHEMBL1136132
CHEMBL312248,COc1ccc2c(=O)n3c(nc2c1)-c1[nH]c2ccccc2c1CC3,7.12,IC50,=,A,CHEMBL663694,CHEMBL1136132
CHEMBL86078,O=c1c2ccc(Cl)cc2nc2n1CCc1c-2[nH]c2ccccc12,7.41,IC50,=,A,CHEMBL663694,CHEMBL1136132
CHEMBL114555,CCOC(=O)N1CCN(CCOc2ccc(-n3ccnc3)cc2)CC1,5.65,IC50,=,A,CHEMBL663695,CHEMBL1137944
CHEMBL113018,c1cn(-c2ccc(OCCN3CCOCC3)cc2)cn1,5.83,IC50,=,A,CHEMBL663695,CHEMBL1137944
CHEMBL325429,CN(C)CCOc1ccc(-n2ccnc2)cc1,4.82,IC50,=,A,CHEMBL663695,CHEMBL1137944
CHEMBL114297,CN(C)CCCOc1ccc(-n2ccnc2)cc1,5.47,IC50,=,A,CHEMBL663695,CHEMBL1137944
CHEMBL112532,CCCCOc1ccc(-n2ccnc2)cc1,8.15,IC50,=,A,CHEMBL663695,CHEMBL1137944
CHEMBL113275,CN(C)CCCCCCOc1ccc(-n2ccnc2)cc1,6.10,IC50,=,A,CHEMBL663695,CHEMBL1137944
CHEMBL112592,c1ccc(COc2ccc(-n3ccnc3)cc2)nc1,6.92,IC50,=,A,CHEMBL663695,CHEMBL1137944
CHEMBL14255,COc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cccc(-c3cccnc3)c1)CC2,5.40,IC50,=,A,CHEMBL666157,CHEMBL1132976
CHEMBL276140,CSc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cccnc1)CC2,7.89,IC50,=,A,CHEMBL666156,CHEMBL1132976
CHEMBL14726,COc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1ccc(Oc3cccnc3)nc1)CC2,5.40,IC50,=,A,CHEMBL666157,CHEMBL1132976
CHEMBL14606,COc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1ccc(C)c(-c3cccnc3)c1)CC2,5.16,IC50,=,A,CHEMBL666157,CHEMBL1132976
CHEMBL14863,COc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cncc(-c3ccncc3)c1)CC2,4.30,IC50,=,A,CHEMBL666157,CHEMBL1132976
CHEMBL14652,COc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cncc(-c3ccccc3)c1)CC2,5.58,IC50,=,A,CHEMBL666157,CHEMBL1132976
CHEMBL416896,CCc1cc(NC(=O)N2CCc3cc(OC)c(C(F)(F)F)cc32)cc(-c2cccnc2)c1,5.22,IC50,=,A,CHEMBL666157,CHEMBL1132976
CHEMBL277111,COc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1ccc(-c3cccnc3)nc1)CC2,5.16,IC50,=,A,CHEMBL666157,CHEMBL1132976
CHEMBL14548,COc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cccc(-c3ccccn3)c1)CC2,5.52,IC50,=,A,CHEMBL666157,CHEMBL1132976
CHEMBL273345,COc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cccc(-c3cnccc3C)c1)CC2,5.10,IC50,=,A,CHEMBL666157,CHEMBL1132976
CHEMBL14469,COc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1ccc(Cl)c(-c3cccnc3)c1)CC2,4.14,IC50,=,A,CHEMBL666157,CHEMBL1132976
CHEMBL14345,COc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cncc(-c3cccnc3)c1)CC2,4.11,IC50,=,A,CHEMBL666157,CHEMBL1132976
CHEMBL14864,COc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cncc(-c3cnccc3C)c1)CC2,6.70,IC50,=,A,CHEMBL666157,CHEMBL1132976
CHEMBL14362,COc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1ccc(Cl)c(-c3cnccc3C)c1)CC2,4.96,IC50,=,A,CHEMBL666157,CHEMBL1132976
CHEMBL14276,COc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cc(F)cc(-c3cccnc3)c1)CC2,4.55,IC50,=,A,CHEMBL666157,CHEMBL1132976
CHEMBL14076,COc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cccc(-c3cccnc3C)c1)CC2,5.70,IC50,=,A,CHEMBL663704,CHEMBL1132976
CHEMBL14368,COc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cc(Br)cc(-c3cccnc3)c1)CC2,5.16,IC50,=,A,CHEMBL666157,CHEMBL1132976
CHEMBL276571,COc1ccc(NC(=O)N2CCc3cc(OC)c(C(F)(F)F)cc32)cc1-c1cccnc1,5.52,IC50,=,A,CHEMBL666157,CHEMBL1132976
CHEMBL14352,COc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cccnc1)CC2,7.70,IC50,=,A,CHEMBL666157,CHEMBL1132976
CHEMBL417082,COc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cc3c(c(-c4cccnc4)c1)OCC3)CC2,5.70,IC50,=,A,CHEMBL666157,CHEMBL1132976
CHEMBL46909,COc1cc(/C=C/c2ccc(OC)cc2OC)cc(OC)c1,5.51,IC50,=,A,CHEMBL663698,CHEMBL1135393
CHEMBL43396,COc1cc(/C=C/c2ccoc2)cc(OC)c1,6.13,IC50,=,A,CHEMBL663698,CHEMBL1135393
CHEMBL43395,COc1cc(/C=C/c2ccc(OC)cc2O)cc(OC)c1,4.51,IC50,=,A,CHEMBL663698,CHEMBL1135393
CHEMBL43740,COc1cc(/C=C/c2ccc(OC)cc2F)cc(OC)c1,5.24,IC50,=,A,CHEMBL663698,CHEMBL1135393
CHEMBL296411,COc1ccc(/C=C/c2cc(OC)cc(OC)c2)cc1,5.21,IC50,=,A,CHEMBL663698,CHEMBL1135393
CHEMBL43013,COc1cc(/C=C/c2ccncc2)cc(OC)c1,6.54,IC50,=,A,CHEMBL663698,CHEMBL1135393
CHEMBL42428,COc1cc(/C=C/c2cccs2)cc(OC)c1,7.96,IC50,=,A,CHEMBL663698,CHEMBL1135393
CHEMBL43741,COc1cc(/C=C/c2cc(OC)c(OC)c(OC)c2)cc(OC)c1,6.03,IC50,=,A,CHEMBL663698,CHEMBL1135393
CHEMBL42427,COc1cc(OC)cc(C(=O)Nc2ccc(OC)cc2OC)c1,4.19,IC50,=,A,CHEMBL663698,CHEMBL1135393
CHEMBL164261,CCN1c2ncc(CSc3cc(C)nc(C)c3)cc2C(=O)Nc2c(C)cc(Cl)nc21,4.64,IC50,=,A,CHEMBL663707,CHEMBL1137947
CHEMBL162383,CCN1c2ncc(CSc3cc(C)nc(C)c3)cc2C(=O)Nc2c(C)cc(F)nc21,4.58,IC50,=,A,CHEMBL663707,CHEMBL1137947
CHEMBL317935,C[C@H](NC(=O)/C=C/c1ccccc1)c1cccc(N2CCOCC2)c1,4.11,IC50,=,A,CHEMBL663699,CHEMBL1145064
CHEMBL189942,CCN1c2ncc(CCOc3ccc(C(=O)O)cc3C)cc2C(=O)N(C)c2ccc(F)nc21,4.72,IC50,=,A,CHEMBL830873,CHEMBL1141165
CHEMBL191357,Clc1ccc(Cl)c2ccccc12,5.64,IC50,=,A,CHEMBL830921,CHEMBL1144444
CHEMBL192418,Cc1cc(C)c2ccccc2n1,5.62,IC50,=,A,CHEMBL830921,CHEMBL1144444
CHEMBL122617,Oc1cccc2ccccc12,5.50,IC50,=,A,CHEMBL830921,CHEMBL1144444
CHEMBL194502,Cc1ccc2nc(C)ccc2c1,5.48,IC50,=,A,CHEMBL830921,CHEMBL1144444
CHEMBL362076,Cc1ccc(C)c2ccccc12,5.44,IC50,=,A,CHEMBL830921,CHEMBL1144444
CHEMBL194876,Cc1ccc2ccc(C)nc2c1,5.36,IC50,=,A,CHEMBL830921,CHEMBL1144444
CHEMBL382541,Cc1ccc2ccccc2c1C,5.26,IC50,=,A,CHEMBL830921,CHEMBL1144444
CHEMBL373024,Cc1ccc2cccc(C)c2c1,5.12,IC50,=,A,CHEMBL830921,CHEMBL1144444
CHEMBL370524,Cc1cc(C)c2ccccc2c1,5.10,IC50,=,A,CHEMBL830921,CHEMBL1144444
CHEMBL195857,COc1ccc2ccccc2c1,4.89,IC50,=,A,CHEMBL830921,CHEMBL1144444
CHEMBL195661,Cc1cnc2ccccc2c1,4.89,IC50,=,A,CHEMBL830921,CHEMBL1144444
CHEMBL195820,Clc1cccc2c(Cl)cccc12,4.85,IC50,=,A,CHEMBL830921,CHEMBL1144444
CHEMBL14126,Oc1ccc2ccccc2c1,4.77,IC50,=,A,CHEMBL830921,CHEMBL1144444
CHEMBL370944,CCc1ccc2ccccc2c1,4.72,IC50,=,A,CHEMBL830921,CHEMBL1144444
CHEMBL191667,Cc1cc2ccccc2cn1,4.68,IC50,=,A,CHEMBL830921,CHEMBL1144444
CHEMBL363803,Cc1ccc2c(C)cccc2c1,4.60,IC50,=,A,CHEMBL830921,CHEMBL1144444
CHEMBL194931,Cc1ccc2ccccc2n1,4.40,IC50,=,A,CHEMBL830921,CHEMBL1144444
CHEMBL435106,Cc1cccc2c(C)cccc12,4.38,IC50,=,A,CHEMBL830921,CHEMBL1144444
CHEMBL191864,Fc1ccc2ccccc2c1,4.31,IC50,=,A,CHEMBL830921,CHEMBL1144444
CHEMBL195338,Clc1cccc2ccccc12,4.30,IC50,=,A,CHEMBL830921,CHEMBL1144444
CHEMBL194983,Cc1ccc2cc(C)ccc2c1,4.28,IC50,=,A,CHEMBL830921,CHEMBL1144444
CHEMBL195036,Cc1ccc2ccc(C)cc2c1,4.19,IC50,=,A,CHEMBL830921,CHEMBL1144444
CHEMBL103299,Cc1ccc(CCN)cc1,4.85,IC50,=,A,CHEMBL830921,CHEMBL1144444
CHEMBL195827,CCCCCCCC1CCC(=O)O1,4.35,IC50,=,A,CHEMBL830921,CHEMBL1144444
CHEMBL276334,Clc1ccc(-c2ccccc2)cc1,4.31,IC50,=,A,CHEMBL830921,CHEMBL1144444
CHEMBL192820,CCCCC1CCCCC1,4.26,IC50,=,A,CHEMBL830921,CHEMBL1144444
CHEMBL195215,CCCCCCCCC1CCC(=O)O1,4.24,IC50,=,A,CHEMBL830921,CHEMBL1144444
CHEMBL478851,CCCCCC1CCOC(=O)C1,4.14,IC50,=,A,CHEMBL830921,CHEMBL1144444
CHEMBL195557,O=C1Cc2ccccc2C1,4.10,IC50,=,A,CHEMBL830921,CHEMBL1144444
CHEMBL193306,CONC(=O)c1cc(Nc2ncnn3cc(-c4ncc(C)o4)c(C(C)C)c23)c(F)cc1F,7.19,IC50,=,A,CHEMBL833934,CHEMBL1144449
CHEMBL222460,O=c1[nH]c2ccc(C(F)(F)F)cc2c(-c2cc(Cl)ccc2O)c1CCO,4.52,IC50,=,A,CHEMBL880275,CHEMBL1141054
CHEMBL443487,C(#Cc1ccccn1)C1=CCCC1,5.66,IC50,=,A,CHEMBL880627,CHEMBL1140392
CHEMBL196643,C(#Cc1ccccn1)C1=CCCCC1,6.17,IC50,=,A,CHEMBL880627,CHEMBL1140392
CHEMBL195965,C(#CC1CCCCC1)c1ccccn1,5.56,IC50,=,A,CHEMBL880627,CHEMBL1140392
CHEMBL196343,C(#Cc1ccccn1)C1=CC(Sc2ccc3ccccc3c2)CCC1,5.28,IC50,=,A,CHEMBL880627,CHEMBL1140392
CHEMBL2113099,O=C1c2ccccc2C(=O)N1C1C=C(C#Cc2ccccn2)CCC1,5.28,IC50,=,A,CHEMBL880627,CHEMBL1140392
CHEMBL196054,C(#Cc1ccccn1)C1=CC(Sc2ccncc2)CCC1,6.30,IC50,=,A,CHEMBL880627,CHEMBL1140392
CHEMBL194246,C(#Cc1ccccn1)C1=CC(Oc2ccncc2)CCC1,5.99,IC50,=,A,CHEMBL880627,CHEMBL1140392
CHEMBL197212,C(#Cc1ccccn1)C1=CC(Nc2cccnc2)CCC1,5.47,IC50,=,A,CHEMBL880627,CHEMBL1140392
CHEMBL426467,C(#Cc1ccccn1)C1=CC(Oc2cccnc2)CCC1,5.98,IC50,=,A,CHEMBL880627,CHEMBL1140392
CHEMBL381192,Clc1cncc(OC2C=C(C#Cc3ccccn3)CCC2)c1,6.22,IC50,=,A,CHEMBL880627,CHEMBL1140392
CHEMBL401930,Cc1cc(N2CCOCC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,4.47,IC50,=,A,CHEMBL880640,CHEMBL1143653
CHEMBL197140,CC1(C)CC(Oc2ccc(-c3ccc(C4(C(=O)O)CC4)cc3F)cc2)CC(C)(C)C1,4.58,IC50,=,A,CHEMBL871887,CHEMBL1141070
CHEMBL207071,NC(=O)c1sc(-c2ccc(F)cc2)cc1N,4.92,IC50,=,A,CHEMBL865087,CHEMBL1147674
CHEMBL207028,NC(=O)c1sc(-c2ccccc2)cc1N,5.30,IC50,=,A,CHEMBL865087,CHEMBL1147674
CHEMBL208787,CC(C)C[C@@H]1C(=O)N[C@H](C2Cc3ccccc3C2)C(=O)N1[C@@H](C(=O)NC(C)C)c1ccc2occc2c1,4.14,IC50,=,A,CHEMBL870970,CHEMBL1138900
CHEMBL377414,CC(C)C[C@@H]1C(=O)N[C@H](C2Cc3ccccc3C2)C(=O)N1[C@@H](C(=O)N(C)C)c1ccc(F)cc1F,4.19,IC50,=,A,CHEMBL870970,CHEMBL1138900
CHEMBL212521,CC[C@H](N)C(=O)N[C@H](C#N)Cc1ccc(-c2ccccc2)cc1,4.83,IC50,=,A,CHEMBL864715,CHEMBL1138912
CHEMBL534942,Cl.Clc1ccccc1CC(c1ccccc1)N1CCNCC1,4.58,IC50,=,A,CHEMBL864245,CHEMBL1145304
CHEMBL213221,Cc1cc(C(=O)O)nn1Cc1cc(Br)ccc1OCc1ccccc1,4.68,IC50,=,A,CHEMBL864261,CHEMBL1149349
CHEMBL267210,Cc1ccc2c(C(=O)O)c(O)c(-c3ccc(Cl)cc3)nc2c1C,5.40,IC50,=,A,CHEMBL909369,CHEMBL1139219
CHEMBL389908,O=C(NCc1ccc(F)cc1)c1cnc(Nc2cccc(Cl)c2)nc1C(F)(F)F,5.10,IC50,=,A,CHEMBL904758,CHEMBL1143658
CHEMBL390526,O=C(NCC1CCOCC1)c1cnc(Nc2cc(F)cc(F)c2)nc1C(F)(F)F,4.62,IC50,=,A,CHEMBL904758,CHEMBL1143658
CHEMBL225464,O=C(NCC1CCOCC1)c1cnc(Nc2cc(Cl)ccc2F)nc1C(F)(F)F,4.58,IC50,=,A,CHEMBL904758,CHEMBL1143658
CHEMBL225413,O=C(NCC1CCOCC1)c1cnc(Nc2cccc(Cl)c2F)nc1C(F)(F)F,4.00,IC50,=,A,CHEMBL904758,CHEMBL1143658
CHEMBL389408,O=C(NCC1CCOCC1)c1cnc(Nc2ccc(Cl)c(Cl)c2)nc1C(F)(F)F,5.10,IC50,=,A,CHEMBL904758,CHEMBL1143658
CHEMBL387620,O=C(NCC1(O)CCCCC1)c1cnc(Nc2cccc(Cl)c2)nc1C(F)(F)F,4.96,IC50,=,A,CHEMBL904758,CHEMBL1143658
CHEMBL227899,O=C(NCC1CCC1)c1cnc(Nc2cccc(Cl)c2)nc1C(F)(F)F,5.10,IC50,=,A,CHEMBL904758,CHEMBL1143658
CHEMBL226386,O=C(NCC1CCCC1)c1cnc(Nc2cccc(Cl)c2)nc1C(F)(F)F,4.50,IC50,=,A,CHEMBL904758,CHEMBL1143658
CHEMBL375955,O=C(NCc1ccncc1)c1cnc(Nc2cccc(Cl)c2)nc1C(F)(F)F,6.40,IC50,=,A,CHEMBL904758,CHEMBL1143658
CHEMBL231334,CCCCc1ccc(S(=O)(=O)Nc2ccc3c(c2)CCN(C)CC3)cc1,4.64,IC50,=,A,CHEMBL905989,CHEMBL1143778
CHEMBL231430,CN1CCc2ccc(NS(=O)(=O)c3ccc(-c4ccc(Cl)cc4)cc3)cc2CC1,4.60,IC50,=,A,CHEMBL905989,CHEMBL1143778
CHEMBL231350,CC(C)Nc1cc2c(cc1NS(=O)(=O)c1ccc(-c3ccc(Cl)cc3)cc1)CCN(C)CC2,4.29,IC50,=,A,CHEMBL905989,CHEMBL1143778
CHEMBL230043,Cc1cc(C2=NCCCN2)cc2[nH]c(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,4.70,IC50,=,A,CHEMBL887758,CHEMBL1144646
CHEMBL425819,CNC(=N)c1cc(C)c2nc(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)[nH]c2c1,4.60,IC50,=,A,CHEMBL887758,CHEMBL1144646
CHEMBL231620,Cc1cnc(-c2cc(C)c3nc(-c4c(NCC(O)c5cccc(Cl)c5)cc[nH]c4=O)[nH]c3c2)[nH]1,5.24,IC50,=,A,CHEMBL887758,CHEMBL1144646
CHEMBL230042,Cc1cc(C2=NC(C)(C)CN2)cc2[nH]c(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,4.96,IC50,=,A,CHEMBL887758,CHEMBL1144646
CHEMBL390002,Cc1cc(C2=NC(C)CN2)cc2[nH]c(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,5.00,IC50,=,A,CHEMBL887758,CHEMBL1144646
CHEMBL387611,Cc1cc(C2=NCCN2C)cc2[nH]c(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,4.28,IC50,=,A,CHEMBL887758,CHEMBL1144646
CHEMBL231610,Cc1cc(C(=O)NC2CCCCC2)cc2[nH]c(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,4.23,IC50,=,A,CHEMBL887758,CHEMBL1144646
CHEMBL231609,Cc1cc(C(=O)NC2CCCC2)cc2[nH]c(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,5.01,IC50,=,A,CHEMBL887758,CHEMBL1144646
CHEMBL231510,Cc1cc(C(=O)NC2CC2)cc2[nH]c(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,4.03,IC50,=,A,CHEMBL887758,CHEMBL1144646
CHEMBL231509,Cc1cc(C(=O)N(C)C)cc2[nH]c(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,4.82,IC50,=,A,CHEMBL887758,CHEMBL1144646
CHEMBL231409,CNC(=O)c1cc(C)c2nc(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)[nH]c2c1,4.68,IC50,=,A,CHEMBL887758,CHEMBL1144646
CHEMBL230309,Cc1cccc2[nH]c(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,6.42,IC50,=,A,CHEMBL887758,CHEMBL1144646
CHEMBL440964,COc1ccc(-c2cc(C)c3nc(-c4c(N[C@H](CO)Cc5ccccc5)cc[nH]c4=O)[nH]c3c2)cc1,4.92,IC50,=,A,CHEMBL887758,CHEMBL1144646
CHEMBL230308,Cc1cc(-c2ccc(F)cc2)cc2[nH]c(-c3c(N[C@H](CO)Cc4ccccc4)cc[nH]c3=O)nc12,5.50,IC50,=,A,CHEMBL887758,CHEMBL1144646
CHEMBL230205,Cc1cc(-c2ccccc2)cc2[nH]c(-c3c(N[C@H](CO)Cc4ccccc4)cc[nH]c3=O)nc12,6.24,IC50,=,A,CHEMBL887758,CHEMBL1144646
CHEMBL397667,Cc1cc(Br)cc2[nH]c(-c3c(N[C@H](CO)Cc4ccccc4)cc[nH]c3=O)nc12,7.28,IC50,=,A,CHEMBL887758,CHEMBL1144646
CHEMBL348475,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,4.57,IC50,=,A,CHEMBL893806,CHEMBL1147947
CHEMBL242983,COc1ccc(CN2CCN(c3ccc(NC(=O)c4cc(OC)c(OC)cc4NC(=O)c4cnc5ccccc5c4)cc3)CC2)cc1OC,5.17,IC50,=,A,CHEMBL893806,CHEMBL1147947
CHEMBL240436,CCc1ccccc1N(CC(=O)NCc1ccc(Cl)cc1)S(=O)(=O)c1ccc(C)cc1,4.50,IC50,=,A,CHEMBL902280,CHEMBL1139103
CHEMBL248407,Cc1ccc2c(OCCN3CCN(Cc4ccc5c(c4)N(CCc4ccccc4)C(=O)CO5)CC3)cccc2n1,4.77,IC50,=,A,CHEMBL923328,CHEMBL1139760
CHEMBL248231,Cc1ccc2c(OCCN3CCN(Cc4ccc5c(c4)N(Cc4ccccc4)C(=O)CO5)CC3)cccc2n1,4.96,IC50,=,A,CHEMBL923328,CHEMBL1139760
CHEMBL248229,CCCCN1C(=O)COc2ccc(CN3CCN(CCOc4cccc5nc(C)ccc45)CC3)cc21,5.40,IC50,=,A,CHEMBL923328,CHEMBL1139760
CHEMBL248458,CCN1C(=O)COc2ccc(CN3CCN(CCOc4cccc5nc(C)ccc45)CC3)cc21,4.75,IC50,=,A,CHEMBL923328,CHEMBL1139760
CHEMBL279564,c1cc2ccc3cccc4ccc(c1)c2c34,8.15,IC50,=,A,CHEMBL926268,CHEMBL1140636
CHEMBL122532,COc1cc(/C=C\c2cccs2)cc(OC)c1,7.96,IC50,=,A,CHEMBL926268,CHEMBL1140636
CHEMBL40919,COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1,5.52,IC50,=,A,CHEMBL926268,CHEMBL1140636
CHEMBL243664,COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1,7.10,IC50,=,A,CHEMBL926268,CHEMBL1140636
